timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379618.7406335,0,0,2943,37,0.0,0.0,0.0,0.0,1.293,0.0
1784379618.8861039,0,0,2953,37,0.0,0.0,0.0,0.0,1.292,0.0
1784379618.9423723,0,0,2963,37,0.0,0.0,0.0,0.0,1.291,0.0
1784379619.0117085,0,0,2973,37,0.0,0.0,0.0,0.0,1.29,0.0
1784379619.0560188,0,0,2983,37,0.0,0.0,0.0,0.0,1.289,0.0
1784379619.1113188,0,0,2993,37,0.0,0.0,0.0,0.0,1.287,0.0
1784379619.1679378,0,0,3003,37,0.0,0.0,0.0,0.0,1.286,0.0
1784379619.2631617,0,0,3013,37,0.0,0.0,0.0,0.0,1.284,0.0
1784379619.3381102,0,0,3023,37,0.0,0.0,0.0,0.0,1.283,0.0
1784379619.4120498,0,0,3033,37,0.0,0.0,0.0,0.0,1.283,0.0
1784379619.4703648,0,0,3043,37,0.0,0.0,0.0,0.0,1.284,0.0
1784379619.5189416,0,0,3053,37,0.0,0.0,0.0,0.0,1.286,0.0
1784379619.669018,0,0,3063,37,0.0,0.0,0.0,0.0,1.287,0.0
1784379619.7284274,0,0,3073,37,0.0,0.0,0.0,0.0,1.289,0.0
1784379619.7917705,0,0,3083,37,0.0,0.0,0.0,0.0,1.29,0.0
1784379619.865344,0,0,3093,37,0.0,0.0,0.0,0.0,1.291,0.0
1784379619.9142356,0,0,3103,37,0.0,0.0,0.0,0.0,1.292,0.0
1784379619.9710128,0,0,3113,37,0.0,0.0,0.0,0.0,1.293,0.0
1784379620.0306149,0,0,3123,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.109997,0,0,3133,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.1637433,0,0,3143,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.2210553,0,0,3153,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.3014748,0,0,3163,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.3735614,0,0,3173,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.4695349,0,0,3183,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.505598,0,0,3193,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.5622318,0,0,3203,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.6128974,0,0,3213,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.6629682,0,0,3223,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379620.714287,0,0,3233,37,0.0,0.0,0.0,0.0,1.294,0.0
